# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant
OGDHL	OGDHL	NM_001143996.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001143997.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347819.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347820.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347821.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347822.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347823.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347824.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347825.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_001347826.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NM_018245.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NR_144682.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NR_144683.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NR_144684.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NR_144685.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGDHL	OGDHL	NR_144686.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324357.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324358.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324359.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324360.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324361.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324362.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_001324363.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD1	OGFOD1	NM_018233.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFOD3	OGFOD3	NM_024648.3	protein_coding	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0
OGFOD3	OGFOD3	NM_175902.5	protein_coding	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0
OGFOD3	OGFOD3	NR_033265.2		0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0	0
OGFR	OGFR	NM_007346.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OGFRP1	OGFRP1	NR_036498.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OIP5	OIP5	NM_001317860.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OIP5	OIP5	NM_007280.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OIP5-AS1	OIP5-AS1	NR_026757.2		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OIP5-AS1	OIP5-AS1	NR_152820.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OIP5-AS1	OIP5-AS1	NR_152821.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OIP5-AS1	OIP5-AS1	NR_152822.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OIT3	OIT3	NM_152635.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OIT3	OIT3	NR_130125.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OLA1	OLA1	NM_001011708.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
OLA1	OLA1	NM_001328688.2	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
OLA1	OLA1	NM_013341.5	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
OLAH	OLAH	NM_001039702.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OLAH	OLAH	NM_018324.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OLFM1	OLFM1	NM_001282611.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OLFM1	OLFM1	NM_001282612.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OLFM1	OLFM1	NM_006334.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OLFM1	OLFM1	NM_014279.5	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
OLFM2	OLFM2	NM_001304347.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OLFM2	OLFM2	NM_058164.4	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NM_001288821.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NM_001288823.1	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NM_058170.3	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NR_110210.1		0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NR_110211.1		0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0
OLFM3	OLFM3	NR_110212.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OLFML2B	OLFML2B	NM_001297713.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
OLFML2B	OLFML2B	NM_001347700.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
OLFML2B	OLFML2B	NM_015441.2	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0
ONECUT2	ONECUT2	NM_004852.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
ONECUT3	ONECUT3	NM_001080488.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OOEP	OOEP	NM_001080507.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OOSP1	OOSP1	NR_130719.1		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_001354663.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_001354664.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_015560.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130831.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130832.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130833.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130834.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130835.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130836.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPA1	OPA1	NM_130837.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_001040102.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_001040103.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_001284320.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_001284321.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_001284322.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NM_033207.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NR_104296.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPALIN	OPALIN	NR_104297.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_001012393.3	protein_coding	0	0	0	55	0	0	0	0	55	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_001319103.1	protein_coding	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_001319104.2	protein_coding	0	0	0	55	0	0	0	0	55	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_001319105.1	protein_coding	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_001319106.1	protein_coding	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0
OPCML	OPCML	NM_002545.4	protein_coding	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0
OPHN1	OPHN1	NM_002547.3	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0
OPN3	OPN3	NM_014322.3	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OPN5	OPN5	NM_181744.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPN5	OPN5	NR_033806.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPRL1	OPRL1.2	NM_000913.6.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OPRL1	OPRL1.2	NM_001200019.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OPRL1	OPRL1.2	NM_001318853.2	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OPRL1	OPRL1.2	NM_182647.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_000914.4	protein_coding	0	0	0	5	2	0	0	0	3	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001008503.2	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001008504.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001008505.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145279.3	protein_coding	0	0	0	6	2	0	0	0	4	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145280.3	protein_coding	0	0	0	6	2	0	0	0	4	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145281.2	protein_coding	0	0	0	6	2	0	0	0	4	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145282.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145283.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145284.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145285.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145286.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001145287.2	protein_coding	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001285522.1	protein_coding	0	0	0	5	2	0	0	0	3	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001285523.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001285524.1	protein_coding	0	0	0	5	2	0	0	0	3	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NM_001285526.1	protein_coding	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NR_104348.1		0	0	0	5	0	0	0	0	3	0	2	0	0	0	0	0	0
OPRM1	OPRM1	NR_104349.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPRM1	OPRM1	NR_104350.1		0	0	0	5	0	0	0	0	3	0	2	0	0	0	0	0	0
OPRM1	OPRM1	NR_104351.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OPTN	OPTN	NM_001008211.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPTN	OPTN	NM_001008212.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPTN	OPTN	NM_001008213.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OPTN	OPTN	NM_021980.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OR10A5	OR10A5	NM_178168.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR10G3	OR10G3	NM_001005465.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR10G4	OR10G4	NM_001004462.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR10H2	OR10H2	NM_013939.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR10J1	OR10J1	NM_001363557.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OR10J1	OR10J1	NM_001363558.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OR10J4	OR10J4	NM_001348286.2	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR10J4	OR10J4	NR_145510.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OR10J5	OR10J5	NM_001004469.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR10T2	OR10T2	NM_001004475.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR11H6	OR11H6	NM_001004480.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR11L1	OR11L1	NM_001001959.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR13D1	OR13D1	NM_001004484.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR13G1	OR13G1	NM_001005487.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR1B1	OR1B1	NM_001004450.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR1C1	OR1C1	NM_012353.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR1F1	OR1F1	NM_001370639.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR1F1	OR1F1	NM_001370640.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR1F1	OR1F1	NM_001370641.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR1F1	OR1F1	NM_012360.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR1I1	OR1I1	NM_001004713.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OR1L6	OR1L6	NM_001004453.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR1N2	OR1N2	NM_001004457.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR1Q1	OR1Q1	NM_012364.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2A1-AS1	OR2A1-AS1	NR_126023.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OR2AG2	OR2AG2	NM_001004490.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2C1	OR2C1	NM_012368.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2D2	OR2D2	NM_003700.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2F2	OR2F2	NM_001004685.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2G2	OR2G2	NM_001001915.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2L13	OR2L13	NM_001304535.1	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
OR2L13	OR2L13	NM_175911.3	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0
OR2T11	OR2T11	NM_001001964.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2W3	OR2W3	NM_001001957.2	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OR2W5	OR2W5	NM_001004698.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR3A2	OR3A2	NM_002551.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4M1	OR4M1	NM_001005500.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OR4N2	OR4N2	NM_001004723.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OR4Q2	OR4Q2	NM_001348271.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OR4Q2	OR4Q2	NR_145508.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OR4S1	OR4S1	NM_001004725.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR51B5	OR51B5	NM_001005567.3	protein_coding	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0
OR51B5	OR51B5	NR_038321.2		0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0
OR51E1	OR51E1	NM_152430.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OR51F1	OR51F1	NM_001004752.2	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OR52B6	OR52B6	NM_001005162.2	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OR52E2	OR52E2	NM_001005164.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR52H1	OR52H1	NM_001005289.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OR52R1	OR52R1	NM_001005177.3	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OR5A1	OR5A1	NM_001004728.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR5AR1	OR5AR1	NM_001004730.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR5B17	OR5B17	NM_001005489.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR5B3	OR5B3	NM_001005469.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR5J2	OR5J2	NM_001005492.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR6A2	OR6A2	NM_003696.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR6B1	OR6B1	NM_001005281.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR6J1	OR6J1	NM_001348233.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR6S1	OR6S1	NM_001001968.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR7A17	OR7A17	NM_030901.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR7A5	OR7A5	NM_001370480.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR7A5	OR7A5	NM_001370481.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR7A5	OR7A5	NM_001370482.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR7A5	OR7A5	NM_001370483.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR7A5	OR7A5	NM_017506.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OR7C1	OR7C1	NM_001370485.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
OR7D2	OR7D2	NM_175883.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OR7E156P	OR7E156P	NR_002171.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OR8A1	OR8A1	NM_001005194.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR9Q1	OR9Q1	NM_001005212.4	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0
ORAI2	ORAI2	NM_001126340.3	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ORAI2	ORAI2	NM_001271818.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ORAI2	ORAI2	NM_001271819.2	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ORAI2	ORAI2	NM_032831.4	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ORAI3	ORAI3	NM_152288.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORC4	ORC4	NM_001190879.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_001190881.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_001190882.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_001374270.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_001374272.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_002552.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_181741.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC4	ORC4	NM_181742.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ORC5	ORC5	NM_002553.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ORC5	ORC5	NM_181747.3	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
ORC6	ORC6	NM_014321.4	protein_coding	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0
ORC6	ORC6	NR_037620.2		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
OS9	OS9	NM_001017956.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001017957.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001017958.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001261420.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001261421.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001261422.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_001261423.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OS9	OS9	NM_006812.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OSBP	OSBP	NM_002556.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OSBP2	OSBP2	NM_001282738.1	protein_coding	0	1	0	10	0	0	0	0	10	0	0	0	0	0	0	0	1
OSBP2	OSBP2	NM_001282739.2	protein_coding	0	1	0	10	0	0	0	0	10	0	0	0	0	0	0	0	1
OSBP2	OSBP2	NM_001282740.2	protein_coding	0	1	0	8	0	0	0	0	8	0	0	0	0	0	0	0	1
OSBP2	OSBP2	NM_001282741.1	protein_coding	0	1	0	5	0	0	0	0	5	0	0	0	0	0	0	0	1
OSBP2	OSBP2	NM_001282742.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OSBP2	OSBP2	NM_030758.4	protein_coding	0	1	0	10	0	0	0	0	10	0	0	0	0	0	0	0	1
OSBPL10	OSBPL10	NM_001174060.1	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0
OSBPL10	OSBPL10	NM_017784.4	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0
OSBPL10-AS1	OSBPL10-AS1	NR_049771.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OSBPL11	OSBPL11	NM_022776.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OSBPL1A	OSBPL1A	NM_001242508.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
OSBPL1A	OSBPL1A	NM_018030.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OSBPL1A	OSBPL1A	NM_080597.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
OSBPL2	OSBPL2	NM_001278649.2	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0
OSBPL2	OSBPL2	NM_001363878.1	protein_coding	0	1	0	6	0	0	0	0	7	0	0	0	0	1	0	0	0
OSBPL2	OSBPL2	NM_014835.4	protein_coding	0	1	0	6	0	0	0	0	7	0	0	0	0	1	0	0	0
